temporada_alta,dif_min,atraso_15,periodo_dia
False,-5,False,tarde
False,0,False,tarde
False,-1,False,tarde
False,-1,False,mañana
False,-2,False,mañana
False,3,False,mañana
False,-1,False,mañana
False,0,False,mañana
False,22,True,mañana
False,0,False,mañana
False,-2,False,mañana
False,1,False,mañana
False,2,False,mañana
False,2,False,mañana
False,7,False,mañana
False,-5,False,mañana
False,-4,False,mañana
False,3,False,mañana
False,15,False,mañana
False,38,True,tarde
False,-6,False,noche
False,1,False,noche
False,5,False,noche
False,32,True,noche
False,2,False,noche
False,9,False,mañana
False,21,True,tarde
False,6,False,tarde
False,-5,False,noche
False,2,False,noche
False,6,False,noche
False,17,True,noche
False,16,True,tarde
False,1,False,tarde
False,4,False,tarde
False,6,False,tarde
False,12,False,tarde
False,-3,False,tarde
False,3,False,tarde
False,-2,False,tarde
False,-4,False,tarde
False,-5,False,tarde
False,-1,False,tarde
False,12,False,mañana
False,3,False,tarde
False,-4,False,mañana
False,7,False,tarde
False,7,False,mañana
False,13,False,tarde
False,3,False,mañana
False,6,False,tarde
False,-1,False,mañana
False,10,False,mañana
False,-1,False,mañana
False,42,True,mañana
False,2,False,tarde
False,12,False,mañana
False,-1,False,tarde
False,0,False,mañana
False,13,False,mañana
False,9,False,tarde
False,0,False,mañana
False,-7,False,mañana
False,4,False,mañana
False,8,False,mañana
False,8,False,mañana
False,8,False,tarde
False,50,True,mañana
False,10,False,mañana
False,4,False,mañana
False,8,False,mañana
False,37,True,mañana
False,32,True,mañana
False,22,True,mañana
False,19,True,noche
False,1,False,noche
False,-2,False,noche
False,7,False,noche
False,27,True,noche
False,-3,False,noche
False,10,False,noche
False,7,False,noche
False,-1,False,noche
False,25,True,noche
False,20,True,noche
False,7,False,noche
False,15,False,noche
False,37,True,noche
False,15,False,noche
False,10,False,noche
False,-1,False,noche
False,4,False,noche
False,13,False,noche
False,-3,False,noche
False,43,True,noche
False,58,True,noche
False,19,True,noche
False,33,True,noche
False,13,False,noche
False,2,False,noche
False,-1,False,noche
False,12,False,noche
False,-4,False,mañana
False,3,False,mañana
False,6,False,mañana
False,19,True,mañana
False,62,True,mañana
False,35,True,mañana
False,19,True,mañana
False,3,False,mañana
False,2,False,mañana
False,11,False,mañana
False,22,True,mañana
False,10,False,mañana
False,32,True,mañana
False,25,True,mañana
False,60,True,mañana
False,106,True,mañana
False,43,True,mañana
False,28,True,mañana
False,17,True,mañana
False,12,False,mañana
False,20,True,mañana
False,23,True,mañana
False,24,True,mañana
False,106,True,mañana
False,7,False,mañana
False,-9,False,mañana
False,-3,False,mañana
False,-9,False,mañana
False,0,False,mañana
False,14,False,mañana
False,23,True,mañana
False,63,True,mañana
False,29,True,mañana
False,1,False,mañana
False,8,False,mañana
False,-5,False,mañana
False,1,False,mañana
False,-2,False,mañana
False,12,False,mañana
False,6,False,mañana
False,0,False,noche
False,-1,False,noche
False,7,False,noche
False,5,False,noche
False,19,True,noche
False,-1,False,noche
False,-1,False,noche
False,10,False,noche
False,19,True,noche
False,6,False,noche
False,0,False,noche
False,3,False,noche
False,11,False,noche
False,3,False,noche
False,61,True,noche
False,5,False,noche
False,14,False,noche
False,4,False,noche
False,8,False,noche
False,4,False,noche
False,2,False,noche
False,2,False,noche
False,2,False,noche
False,27,True,noche
False,-1,False,noche
False,1,False,noche
False,3,False,noche
False,51,True,noche
False,0,False,noche
False,21,True,noche
False,2,False,noche
False,-6,False,noche
False,-1,False,noche
False,-2,False,noche
False,1,False,noche
False,6,False,noche
False,0,False,noche
False,-5,False,noche
False,15,False,noche
False,-2,False,noche
False,18,True,noche
False,4,False,noche
False,5,False,noche
False,-2,False,noche
False,20,True,noche
False,6,False,noche
False,11,False,noche
False,-2,False,noche
False,4,False,noche
False,4,False,noche
False,3,False,noche
False,9,False,noche
False,14,False,noche
False,5,False,noche
False,1,False,noche
False,12,False,noche
False,2,False,noche
False,5,False,noche
False,2,False,noche
False,-1,False,mañana
False,28,True,mañana
False,26,True,mañana
False,2,False,mañana
False,0,False,mañana
False,13,False,mañana
False,17,True,mañana
False,63,True,mañana
False,3,False,mañana
False,3,False,mañana
False,13,False,mañana
False,47,True,mañana
False,7,False,mañana
False,2,False,mañana
False,5,False,mañana
False,19,True,mañana
False,12,False,mañana
False,141,True,mañana
False,1,False,mañana
False,14,False,mañana
False,13,False,mañana
False,14,False,mañana
False,11,False,mañana
False,33,True,mañana
False,1,False,mañana
False,-9,False,noche
False,-6,False,noche
False,8,False,noche
False,8,False,noche
False,29,True,noche
False,-1,False,tarde
False,105,True,noche
False,13,False,noche
False,39,True,noche
False,11,False,noche
False,9,False,noche
False,106,True,noche
False,15,False,tarde
False,49,True,noche
False,25,True,noche
False,-2,False,noche
False,33,True,noche
False,-5,False,noche
False,15,False,noche
False,14,False,tarde
False,105,True,noche
False,17,True,noche
False,6,False,noche
False,5,False,noche
False,5,False,noche
False,1,False,tarde
False,11,False,noche
False,116,True,noche
False,1,False,noche
False,-6,False,mañana
False,6,False,mañana
False,1,False,mañana
False,0,False,mañana
False,-1,False,mañana
False,8,False,mañana
False,0,False,mañana
False,12,False,mañana
False,6,False,mañana
False,0,False,mañana
False,17,True,mañana
False,5,False,mañana
False,9,False,mañana
False,6,False,mañana
False,-5,False,mañana
False,3,False,mañana
False,-8,False,mañana
False,6,False,mañana
False,-9,False,mañana
False,8,False,mañana
False,2,False,mañana
False,-2,False,mañana
False,-7,False,mañana
False,10,False,mañana
False,11,False,mañana
False,112,True,tarde
False,22,True,tarde
False,16,True,tarde
False,-1,False,noche
False,-4,False,tarde
False,7,False,mañana
False,2,False,mañana
False,5,False,mañana
False,16,True,mañana
False,12,False,mañana
False,51,True,mañana
False,17,True,mañana
False,-5,False,mañana
False,35,True,mañana
False,62,True,mañana
False,8,False,mañana
False,49,True,mañana
False,8,False,mañana
False,34,True,tarde
False,2,False,tarde
False,17,True,tarde
False,61,True,tarde
False,65,True,tarde
False,62,True,tarde
False,13,False,tarde
False,3,False,tarde
False,-4,False,tarde
False,86,True,tarde
False,13,False,tarde
False,-7,False,tarde
False,7,False,tarde
False,-13,False,tarde
False,-4,False,tarde
False,-5,False,tarde
False,15,False,mañana
False,7,False,mañana
False,13,False,mañana
False,121,True,mañana
False,-1,False,mañana
False,4,False,mañana
False,11,False,mañana
False,16,True,mañana
False,93,True,mañana
False,-2,False,mañana
False,97,True,mañana
False,3,False,mañana
False,24,True,mañana
False,152,True,mañana
False,51,True,mañana
False,-3,False,mañana
False,53,True,mañana
False,11,False,mañana
False,144,True,mañana
False,21,True,mañana
False,10,False,mañana
False,34,True,mañana
False,0,False,tarde
False,4,False,tarde
False,14,False,tarde
False,-3,False,tarde
False,8,False,tarde
False,8,False,tarde
False,-1,False,tarde
False,7,False,tarde
False,7,False,tarde
False,4,False,tarde
False,0,False,tarde
False,88,True,tarde
False,58,True,tarde
False,3,False,tarde
False,18,True,tarde
False,0,False,tarde
False,4,False,tarde
False,6,False,tarde
False,40,True,tarde
False,51,True,tarde
False,7,False,tarde
False,-11,False,tarde
False,4,False,tarde
False,8,False,tarde
False,39,True,tarde
False,69,True,tarde
False,35,True,tarde
False,45,True,tarde
False,6,False,tarde
False,65,True,tarde
False,0,False,tarde
False,41,True,tarde
False,25,True,tarde
False,46,True,tarde
False,-6,False,tarde
False,5,False,tarde
False,15,False,tarde
False,25,True,tarde
False,44,True,tarde
False,3,False,tarde
False,-6,False,tarde
False,27,True,tarde
False,15,False,noche
False,-14,False,noche
False,4,False,noche
False,23,True,tarde
False,20,True,noche
False,6,False,noche
False,28,True,tarde
False,131,True,noche
False,45,True,tarde
False,117,True,noche
False,151,True,noche
False,140,True,noche
False,50,True,tarde
False,17,True,noche
False,77,True,noche
False,119,True,noche
False,11,False,noche
False,18,True,noche
False,107,True,noche
False,-10,False,noche
False,2,False,noche
False,2,False,noche
False,10,False,noche
False,-4,False,noche
False,32,True,noche
False,11,False,noche
False,28,True,noche
False,18,True,noche
False,35,True,noche
False,9,False,noche
False,86,True,noche
False,125,True,noche
False,22,True,noche
False,7,False,mañana
False,-7,False,mañana
False,-5,False,mañana
False,16,True,mañana
False,17,True,mañana
False,0,False,mañana
False,-4,False,mañana
False,-13,False,mañana
False,-13,False,mañana
False,13,False,mañana
False,-5,False,mañana
False,25,True,mañana
False,15,False,mañana
False,36,True,noche
False,24,True,noche
False,6,False,noche
False,11,False,noche
False,-1,False,noche
False,-1,False,noche
False,-8,False,noche
False,-11,False,noche
False,2,False,noche
False,-10,False,noche
False,57,True,noche
False,-11,False,noche
False,37,True,noche
False,2,False,noche
False,-1,False,noche
False,2,False,noche
False,23,True,noche
False,10,False,noche
False,7,False,noche
False,17,True,noche
False,107,True,noche
False,14,False,noche
False,-5,False,noche
False,3,False,noche
False,40,True,mañana
False,10,False,mañana
False,90,True,mañana
False,0,False,mañana
False,-4,False,mañana
False,1,False,mañana
False,-6,False,mañana
False,4,False,mañana
False,3,False,mañana
False,-2,False,mañana
False,-2,False,mañana
False,-7,False,mañana
False,-4,False,mañana
False,2,False,mañana
False,5,False,mañana
False,-9,False,mañana
False,0,False,mañana
False,-2,False,mañana
False,5,False,tarde
False,15,False,tarde
False,6,False,tarde
False,10,False,tarde
False,27,True,tarde
False,-4,False,tarde
False,21,True,tarde
False,-5,False,tarde
False,17,True,tarde
False,-2,False,tarde
False,76,True,tarde
False,10,False,tarde
False,2,False,tarde
False,-1,False,tarde
False,0,False,tarde
False,-3,False,tarde
False,10,False,tarde
False,2,False,tarde
False,21,True,tarde
False,-1,False,tarde
False,-5,False,tarde
False,-5,False,tarde
False,15,False,tarde
False,-2,False,tarde
False,22,True,tarde
False,1,False,tarde
False,11,False,mañana
False,-2,False,tarde
False,5,False,tarde
False,-4,False,mañana
False,31,True,tarde
False,10,False,tarde
False,-2,False,mañana
False,25,True,tarde
False,-3,False,mañana
False,8,False,mañana
False,-5,False,mañana
False,-6,False,mañana
False,-1,False,mañana
False,2,False,mañana
False,3,False,mañana
False,-1,False,mañana
False,-9,False,mañana
False,-7,False,mañana
False,2,False,mañana
False,19,True,mañana
False,11,False,mañana
False,3,False,mañana
False,1,False,mañana
False,1,False,mañana
False,8,False,mañana
False,8,False,mañana
False,18,True,mañana
False,1,False,mañana
False,-6,False,mañana
False,-3,False,mañana
False,-3,False,mañana
False,16,True,mañana
False,14,False,mañana
False,5,False,mañana
False,5,False,mañana
False,0,False,tarde
False,-6,False,tarde
False,-4,False,tarde
False,-1,False,tarde
False,22,True,noche
False,3,False,tarde
False,10,False,tarde
False,9,False,tarde
False,24,True,tarde
False,9,False,tarde
False,14,False,noche
False,11,False,tarde
False,-5,False,tarde
False,11,False,tarde
False,-2,False,tarde
False,1,False,noche
False,8,False,tarde
False,-6,False,tarde
False,5,False,tarde
False,6,False,tarde
False,17,True,tarde
False,140,True,noche
False,0,False,tarde
False,-1,False,tarde
False,17,True,tarde
False,-2,False,mañana
False,-6,False,mañana
False,-5,False,mañana
False,-8,False,tarde
False,11,False,tarde
False,53,True,tarde
False,-5,False,tarde
False,0,False,tarde
False,-2,False,mañana
False,-1,False,mañana
False,-1,False,tarde
False,-3,False,tarde
False,22,True,tarde
False,0,False,tarde
False,4,False,mañana
False,-3,False,tarde
False,0,False,tarde
False,0,False,tarde
False,-6,False,tarde
False,17,True,tarde
False,1,False,mañana
False,-2,False,mañana
False,104,True,tarde
False,5,False,tarde
False,-5,False,tarde
False,-5,False,tarde
False,0,False,mañana
False,-2,False,mañana
False,3,False,mañana
False,-2,False,mañana
False,1,False,mañana
False,51,True,mañana
False,10,False,mañana
False,-1,False,mañana
False,39,True,mañana
False,5,False,mañana
False,-3,False,mañana
False,8,False,mañana
False,11,False,mañana
False,-6,False,mañana
False,18,True,tarde
False,-2,False,tarde
False,2,False,tarde
False,-4,False,tarde
False,1,False,tarde
False,-1,False,tarde
False,4,False,tarde
False,0,False,tarde
False,65,True,tarde
False,2,False,tarde
False,13,False,tarde
False,1,False,tarde
False,11,False,tarde
False,-4,False,tarde
False,-2,False,tarde
False,13,False,tarde
False,-1,False,tarde
False,13,False,tarde
False,6,False,tarde
False,1,False,tarde
False,-4,False,tarde
False,17,True,tarde
False,48,True,tarde
False,0,False,tarde
False,42,True,tarde
False,18,True,tarde
False,112,True,tarde
False,3,False,tarde
False,3,False,tarde
False,16,True,tarde
False,-3,False,tarde
False,97,True,tarde
False,38,True,tarde
False,-8,False,tarde
False,-2,False,tarde
False,0,False,tarde
False,0,False,tarde
False,3,False,tarde
False,3,False,tarde
False,14,False,tarde
False,98,True,tarde
False,-4,False,tarde
False,7,False,tarde
False,3,False,tarde
False,-6,False,tarde
False,85,True,mañana
False,-1,False,mañana
False,10,False,mañana
False,12,False,mañana
False,-3,False,mañana
False,-8,False,mañana
False,5,False,mañana
False,-2,False,mañana
False,8,False,tarde
False,0,False,tarde
False,-3,False,tarde
False,3,False,mañana
False,5,False,mañana
False,-7,False,mañana
False,-1,False,mañana
False,19,True,mañana
False,-2,False,mañana
False,27,True,mañana
False,-2,False,mañana
False,-2,False,mañana
False,15,False,mañana
False,-5,False,mañana
False,1,False,mañana
False,-6,False,tarde
False,-4,False,tarde
False,3,False,mañana
False,25,True,tarde
False,64,True,tarde
False,3,False,tarde
False,-1,False,mañana
False,2,False,tarde
False,-1,False,tarde
False,-4,False,tarde
False,-2,False,mañana
False,9,False,tarde
False,-1,False,tarde
False,9,False,tarde
False,5,False,mañana
False,49,True,tarde
False,5,False,tarde
False,1,False,mañana
False,8,False,tarde
False,-3,False,mañana
False,2,False,tarde
False,-7,False,tarde
False,13,False,mañana
False,27,True,tarde
False,42,True,mañana
False,7,False,tarde
False,1,False,tarde
False,7,False,mañana
False,0,False,mañana
False,-7,False,tarde
False,-2,False,tarde
False,27,True,mañana
False,10,False,tarde
False,6,False,mañana
False,-7,False,tarde
False,-5,False,tarde
False,4,False,mañana
False,12,False,tarde
False,0,False,mañana
False,-1,False,mañana
False,-7,False,mañana
False,-4,False,mañana
False,65,True,tarde
False,-2,False,noche
False,-4,False,noche
False,3,False,noche
False,51,True,noche
False,0,False,noche
False,3,False,noche
False,-6,False,noche
False,1,False,noche
False,-7,False,noche
False,-7,False,noche
False,3,False,noche
False,-6,False,noche
False,-3,False,noche
False,-2,False,noche
False,12,False,noche
False,13,False,noche
False,-1,False,noche
False,-6,False,noche
False,0,False,noche
False,0,False,noche
False,-3,False,noche
False,3,False,noche
False,-8,False,noche
False,-5,False,noche
False,3,False,noche
False,-5,False,noche
False,-9,False,noche
False,-5,False,noche
False,-6,False,noche
False,6,False,noche
False,-10,False,noche
False,-2,False,noche
False,0,False,noche
False,5,False,noche
False,-2,False,noche
False,18,True,noche
False,2,False,noche
False,-7,False,noche
False,-3,False,noche
False,-3,False,noche
False,2,False,noche
False,-1,False,noche
False,-2,False,noche
False,17,True,noche
False,2,False,noche
False,-8,False,noche
False,4,False,noche
False,-2,False,noche
False,-11,False,noche
False,0,False,noche
False,9,False,noche
False,-7,False,noche
False,-5,False,noche
False,-2,False,noche
False,-4,False,noche
False,-5,False,noche
False,-9,False,noche
False,-1,False,noche
False,-7,False,noche
False,2,False,noche
False,-2,False,noche
False,-5,False,noche
False,1,False,noche
False,0,False,noche
False,-2,False,noche
False,2,False,noche
False,11,False,noche
False,24,True,noche
False,-5,False,noche
False,-5,False,noche
False,-2,False,noche
False,-4,False,noche
False,-7,False,noche
False,-5,False,noche
False,-10,False,noche
False,14,False,tarde
False,14,False,tarde
False,-6,False,tarde
False,50,True,tarde
False,16,True,tarde
False,54,True,tarde
False,101,True,tarde
False,48,True,tarde
False,95,True,tarde
False,58,True,tarde
False,92,True,tarde
False,107,True,tarde
False,29,True,tarde
False,75,True,tarde
False,64,True,tarde
False,131,True,tarde
False,86,True,tarde
False,152,True,tarde
False,77,True,tarde
False,134,True,tarde
False,118,True,tarde
False,134,True,tarde
False,-2,False,noche
False,6,False,noche
False,4,False,noche
False,15,False,noche
False,38,True,noche
False,17,True,noche
False,31,True,noche
False,41,True,noche
False,123,True,noche
False,24,True,noche
False,98,True,noche
False,31,True,noche
False,7,False,noche
False,94,True,noche
False,83,True,noche
False,51,True,noche
False,89,True,noche
False,79,True,noche
False,114,True,noche
False,97,True,noche
False,134,True,noche
False,12,False,tarde
False,-1,False,tarde
False,-12,False,tarde
False,-6,False,tarde
False,9,False,tarde
False,5,False,tarde
False,-2,False,tarde
False,-5,False,tarde
False,4,False,tarde
False,8,False,tarde
False,29,True,tarde
False,6,False,tarde
False,9,False,tarde
False,-7,False,tarde
False,28,True,tarde
False,-3,False,tarde
False,4,False,tarde
False,20,True,tarde
False,13,False,tarde
False,15,False,tarde
False,55,True,tarde
False,38,True,tarde
False,16,True,tarde
False,-9,False,tarde
False,21,True,tarde
False,-3,False,tarde
False,2,False,tarde
False,17,True,tarde
False,21,True,tarde
False,-2,False,tarde
False,15,False,tarde
False,-6,False,noche
False,-2,False,noche
False,1,False,noche
False,0,False,noche
False,-10,False,noche
False,-9,False,noche
False,-9,False,noche
False,-3,False,noche
False,-3,False,noche
False,-6,False,noche
False,10,False,noche
False,-4,False,noche
False,-6,False,noche
False,9,False,noche
False,-10,False,noche
False,-5,False,noche
False,0,False,noche
False,-3,False,noche
False,7,False,noche
False,-5,False,noche
False,-9,False,noche
False,-5,False,noche
False,1,False,noche
False,-5,False,noche
False,-2,False,noche
False,4,False,noche
False,3,False,noche
False,-4,False,noche
False,-3,False,noche
False,-9,False,mañana
False,-8,False,mañana
False,11,False,mañana
False,-9,False,mañana
False,8,False,mañana
False,-6,False,mañana
False,7,False,mañana
False,10,False,mañana
False,-7,False,mañana
False,-6,False,mañana
False,0,False,mañana
False,1,False,mañana
False,4,False,mañana
False,10,False,mañana
False,12,False,mañana
False,10,False,mañana
False,-9,False,mañana
False,0,False,mañana
False,-8,False,mañana
False,20,True,mañana
False,-2,False,mañana
False,-11,False,mañana
False,-1,False,mañana
False,-2,False,mañana
False,-14,False,mañana
False,-10,False,mañana
False,-4,False,mañana
False,-1,False,mañana
False,4,False,mañana
False,-8,False,mañana
False,3,False,mañana
False,26,True,mañana
False,-13,False,mañana
False,4,False,mañana
False,-2,False,mañana
False,-5,False,mañana
False,-12,False,mañana
False,8,False,mañana
False,92,True,mañana
False,-4,False,mañana
False,32,True,mañana
False,-1,False,mañana
False,-5,False,mañana
False,1,False,mañana
False,10,False,mañana
False,-9,False,mañana
False,-3,False,mañana
False,-10,False,mañana
False,-3,False,tarde
False,-11,False,tarde
False,1,False,tarde
False,4,False,tarde
False,2,False,tarde
False,-5,False,tarde
False,-8,False,tarde
False,-3,False,tarde
False,-10,False,tarde
False,15,False,tarde
False,-5,False,tarde
False,16,True,tarde
False,24,True,tarde
False,31,True,tarde
False,65,True,tarde
False,2,False,tarde
False,7,False,tarde
False,117,True,tarde
False,1,False,tarde
False,102,True,tarde
False,-4,False,tarde
False,3,False,noche
False,-12,False,noche
False,15,False,noche
False,6,False,noche
False,-11,False,noche
False,3,False,noche
False,-7,False,noche
False,-11,False,noche
False,36,True,noche
False,-6,False,noche
False,1,False,noche
False,75,True,noche
False,-3,False,noche
False,20,True,noche
False,27,True,noche
False,101,True,noche
False,89,True,noche
False,101,True,noche
False,-7,False,noche
False,22,True,noche
False,-5,False,noche
False,-4,False,noche
False,-11,False,noche
False,-3,False,mañana
False,-13,False,mañana
False,-2,False,mañana
False,3,False,mañana
False,17,True,mañana
False,2,False,mañana
False,0,False,mañana
False,0,False,mañana
False,-2,False,mañana
False,12,False,mañana
False,-2,False,mañana
False,49,True,mañana
False,1,False,mañana
False,-5,False,mañana
False,0,False,mañana
False,-9,False,mañana
False,27,True,mañana
False,34,True,mañana
False,25,True,tarde
False,3,False,mañana
False,57,True,mañana
False,15,False,mañana
False,7,False,mañana
False,2,False,mañana
False,-3,False,mañana
False,-3,False,mañana
False,10,False,mañana
False,0,False,mañana
False,-9,False,mañana
False,67,True,mañana
False,11,False,noche
False,8,False,noche
False,76,True,noche
False,47,True,noche
False,2,False,noche
False,64,True,noche
False,5,False,noche
False,14,False,noche
False,32,True,noche
False,57,True,noche
False,13,False,noche
False,33,True,noche
False,-6,False,noche
False,19,True,noche
False,77,True,noche
False,5,False,noche
False,74,True,noche
False,104,True,noche
False,56,True,noche
False,36,True,noche
False,3,False,noche
False,8,False,noche
False,12,False,noche
False,14,False,noche
False,9,False,noche
False,9,False,noche
False,52,True,noche
False,125,True,noche
False,9,False,tarde
False,-3,False,tarde
False,29,True,tarde
False,10,False,tarde
False,2,False,tarde
False,9,False,tarde
False,28,True,tarde
False,47,True,tarde
False,-8,False,tarde
False,4,False,tarde
False,6,False,tarde
False,3,False,tarde
False,100,True,mañana
False,106,True,mañana
False,12,False,mañana
False,48,True,mañana
False,20,True,mañana
False,-4,False,mañana
False,29,True,mañana
False,15,False,mañana
False,5,False,mañana
False,9,False,mañana
False,0,False,mañana
False,8,False,mañana
False,22,True,mañana
False,87,True,mañana
False,35,True,mañana
False,7,False,mañana
False,51,True,mañana
False,92,True,mañana
False,41,True,mañana
False,25,True,mañana
False,30,True,mañana
False,4,False,mañana
False,-9,False,mañana
False,-11,False,mañana
False,-11,False,mañana
False,0,False,mañana
False,-7,False,mañana
False,-2,False,mañana
False,5,False,tarde
False,29,True,tarde
False,26,True,tarde
False,2,False,tarde
False,5,False,tarde
False,84,True,tarde
False,20,True,tarde
False,24,True,tarde
False,18,True,tarde
False,3,False,tarde
False,16,True,tarde
False,20,True,tarde
False,21,True,tarde
False,12,False,tarde
False,11,False,tarde
False,19,True,tarde
False,16,True,tarde
False,5,False,tarde
False,42,True,tarde
False,63,True,tarde
False,35,True,tarde
False,-1,False,tarde
False,50,True,tarde
False,1,False,tarde
False,-7,False,tarde
False,0,False,tarde
False,31,True,tarde
False,14,False,tarde
False,11,False,tarde
False,33,True,tarde
False,42,True,tarde
False,5,False,noche
False,6,False,noche
False,-6,False,noche
False,-12,False,noche
False,-6,False,noche
False,-2,False,noche
False,17,True,noche
False,0,False,noche
False,3,False,noche
False,-6,False,noche
False,-13,False,noche
False,-4,False,noche
False,-1,False,tarde
False,-14,False,tarde
False,-7,False,tarde
False,0,False,tarde
False,5,False,tarde
False,0,False,tarde
False,-3,False,tarde
False,10,False,tarde
False,14,False,tarde
False,13,False,tarde
False,84,True,tarde
False,11,False,tarde
False,29,True,tarde
False,0,False,tarde
False,21,True,tarde
False,-1,False,tarde
False,7,False,tarde
False,20,True,tarde
False,10,False,tarde
False,11,False,tarde
False,-1,False,tarde
False,1,False,tarde
False,12,False,tarde
False,-2,False,tarde
False,13,False,tarde
False,0,False,tarde
False,1,False,tarde
False,41,True,tarde
False,21,True,tarde
False,6,False,tarde
False,42,True,tarde
False,7,False,tarde
False,8,False,tarde
False,9,False,tarde
False,32,True,tarde
False,-2,False,tarde
False,5,False,tarde
False,7,False,tarde
False,10,False,tarde
False,1,False,tarde
False,-9,False,mañana
False,-5,False,mañana
False,-4,False,mañana
False,-4,False,mañana
False,-3,False,mañana
False,-1,False,mañana
False,5,False,mañana
False,-5,False,mañana
False,-11,False,mañana
False,-4,False,mañana
False,-3,False,mañana
False,-7,False,mañana
False,-3,False,mañana
False,-5,False,mañana
False,-7,False,mañana
False,-1,False,mañana
False,8,False,mañana
False,1,False,mañana
False,-3,False,mañana
False,-3,False,mañana
False,-6,False,mañana
False,-1,False,mañana
False,-8,False,mañana
False,0,False,mañana
False,-2,False,mañana
False,-3,False,mañana
False,3,False,mañana
False,-11,False,mañana
False,-6,False,mañana
False,-11,False,mañana
False,4,False,tarde
False,-3,False,tarde
False,-5,False,tarde
False,-6,False,tarde
False,0,False,tarde
False,-4,False,tarde
False,-8,False,tarde
False,-3,False,tarde
False,1,False,tarde
False,-7,False,tarde
False,0,False,tarde
False,-2,False,tarde
False,-2,False,tarde
False,11,False,tarde
False,-1,False,tarde
False,151,True,tarde
False,23,True,tarde
False,5,False,tarde
False,-4,False,tarde
False,-5,False,tarde
False,-6,False,tarde
False,2,False,tarde
False,1,False,tarde
False,-5,False,tarde
False,-7,False,tarde
False,1,False,tarde
False,-2,False,tarde
False,-4,False,noche
False,-2,False,noche
False,1,False,noche
False,-8,False,noche
False,-12,False,noche
False,-1,False,noche
False,-2,False,noche
False,-7,False,noche
False,-13,False,noche
False,5,False,noche
False,11,False,noche
False,-8,False,noche
False,-8,False,noche
False,-4,False,noche
False,2,False,noche
False,-9,False,noche
False,-5,False,noche
False,4,False,noche
False,14,False,noche
False,0,False,noche
False,0,False,noche
False,-3,False,noche
False,3,False,noche
False,-8,False,noche
False,3,False,noche
False,-5,False,noche
False,-5,False,noche
False,-5,False,noche
False,1,False,noche
False,-10,False,noche
False,-1,False,noche
False,-12,False,noche
False,-10,False,noche
False,0,False,noche
False,-10,False,noche
False,9,False,noche
False,-1,False,noche
False,4,False,noche
False,8,False,noche
False,-9,False,noche
False,16,True,noche
False,14,False,noche
False,-2,False,noche
False,-5,False,noche
False,-11,False,noche
False,3,False,noche
False,-4,False,noche
False,3,False,noche
False,-9,False,noche
False,2,False,noche
False,-12,False,noche
False,-10,False,noche
False,0,False,noche
False,-4,False,noche
False,-8,False,noche
False,-8,False,noche
False,6,False,noche
False,-14,False,noche
False,10,False,noche
False,2,False,noche
False,0,False,noche
False,0,False,noche
False,-3,False,noche
False,8,False,noche
False,-2,False,noche
False,24,True,noche
False,-5,False,noche
False,-11,False,noche
False,3,False,noche
False,-4,False,noche
False,-5,False,noche
False,1,False,noche
False,1,False,noche
False,-2,False,noche
False,8,False,noche
False,2,False,noche
False,-5,False,noche
False,1,False,noche
False,3,False,noche
False,-8,False,noche
False,-6,False,noche
False,-7,False,noche
False,-1,False,noche
False,4,False,noche
False,-4,False,noche
False,-2,False,noche
False,17,True,mañana
False,-9,False,noche
False,-6,False,noche
False,-6,False,noche
False,-2,False,noche
False,0,False,noche
False,7,False,noche
False,-12,False,noche
False,-8,False,noche
False,1,False,noche
False,-3,False,noche
False,-7,False,noche
False,-2,False,noche
False,-1,False,noche
False,1,False,noche
False,4,False,noche
False,-4,False,noche
False,-6,False,noche
False,5,False,noche
False,0,False,noche
False,1,False,noche
False,-1,False,noche
False,5,False,noche
False,-2,False,noche
False,0,False,noche
False,8,False,noche
False,2,False,noche
False,-4,False,noche
False,-7,False,noche
False,-3,False,noche
False,-7,False,noche
False,-11,False,mañana
False,-7,False,mañana
False,-3,False,mañana
False,-12,False,mañana
False,-12,False,mañana
False,0,False,mañana
False,-9,False,mañana
False,-13,False,mañana
False,-7,False,mañana
False,-9,False,mañana
False,-10,False,mañana
False,-4,False,mañana
False,-7,False,mañana
False,-4,False,mañana
False,-6,False,mañana
False,8,False,mañana
False,-10,False,mañana
False,9,False,mañana
False,0,False,mañana
False,0,False,mañana
False,-9,False,mañana
False,4,False,mañana
False,-13,False,mañana
False,-5,False,mañana
False,-1,False,mañana
False,14,False,tarde
False,13,False,tarde
False,2,False,tarde
False,7,False,tarde
False,14,False,tarde
False,-4,False,tarde
False,38,True,tarde
False,4,False,tarde
False,20,True,tarde
False,10,False,tarde
False,-7,False,tarde
False,14,False,tarde
False,-1,False,tarde
False,11,False,tarde
False,1,False,tarde
False,46,True,tarde
False,21,True,tarde
False,0,False,tarde
False,32,True,tarde
False,7,False,tarde
False,55,True,tarde
False,116,True,tarde
False,19,True,tarde
False,-4,False,tarde
False,-2,False,tarde
False,30,True,tarde
False,-2,False,tarde
False,-5,False,tarde
False,23,True,tarde
False,46,True,tarde
False,-6,False,tarde
False,27,True,tarde
False,15,False,tarde
False,5,False,tarde
False,7,False,tarde
False,15,False,tarde
False,3,False,tarde
False,22,True,tarde
False,15,False,tarde
False,40,True,tarde
False,3,False,tarde
False,9,False,tarde
False,34,True,tarde
False,5,False,tarde
